initial_allocation,ramp_days,buy_interval_days,buy_step,resell_level,crash_level,total_return,cagr,max_drawdown,annualized_vol,sharpe_like
0.2,2,10,0.15,70,10,0.6783,0.0875,-0.2277,0.142,0.664
0.2,2,10,0.15,70,15,0.6783,0.0875,-0.2277,0.142,0.664
0.2,2,10,0.15,70,20,0.6996,0.0897,-0.2277,0.1434,0.673
0.2,2,10,0.15,70,25,0.8093,0.1008,-0.2543,0.148,0.725
0.2,2,10,0.15,70,30,0.9461,0.1139,-0.2543,0.1494,0.799
0.2,2,10,0.15,75,10,1.0029,0.1191,-0.2277,0.1483,0.836
0.2,2,10,0.15,75,15,1.0029,0.1191,-0.2277,0.1483,0.836
0.2,2,10,0.15,75,20,1.0132,0.12,-0.2277,0.1489,0.838
0.2,2,10,0.15,75,25,1.0887,0.1267,-0.2543,0.1526,0.861
0.2,2,10,0.15,75,30,1.1501,0.132,-0.2543,0.1532,0.889
0.2,2,10,0.15,80,10,1.2348,0.1391,-0.2543,0.1592,0.901
0.2,2,10,0.15,80,15,1.2348,0.1391,-0.2543,0.1592,0.901
0.2,2,10,0.15,80,20,1.2348,0.1391,-0.2543,0.1592,0.901
0.2,2,10,0.15,80,25,1.3296,0.1468,-0.2543,0.1606,0.936
0.2,2,10,0.15,80,30,1.327,0.1466,-0.2543,0.1606,0.935
0.2,2,10,0.15,85,10,1.2684,0.1419,-0.2543,0.1647,0.891
0.2,2,10,0.15,85,15,1.2684,0.1419,-0.2543,0.1647,0.891
0.2,2,10,0.15,85,20,1.2684,0.1419,-0.2543,0.1647,0.891
0.2,2,10,0.15,85,25,1.2684,0.1419,-0.2543,0.1647,0.891
0.2,2,10,0.15,85,30,1.2684,0.1419,-0.2543,0.1647,0.891
0.2,2,10,0.15,90,10,1.2684,0.1419,-0.2543,0.1647,0.891
0.2,2,10,0.15,90,15,1.2684,0.1419,-0.2543,0.1647,0.891
0.2,2,10,0.15,90,20,1.2684,0.1419,-0.2543,0.1647,0.891
0.2,2,10,0.15,90,25,1.2684,0.1419,-0.2543,0.1647,0.891
0.2,2,10,0.15,90,30,1.2684,0.1419,-0.2543,0.1647,0.891
0.2,2,10,0.2,60,10,0.6301,0.0824,-0.189,0.1145,0.751
0.2,2,10,0.2,60,15,0.631,0.0825,-0.189,0.1195,0.725
0.2,2,10,0.2,60,20,0.6589,0.0854,-0.189,0.1263,0.715
0.2,2,10,0.2,60,25,0.8098,0.1009,-0.189,0.1306,0.804
0.2,2,10,0.2,60,30,0.9049,0.11,-0.189,0.133,0.854
0.2,2,10,0.2,65,10,0.8715,0.1069,-0.2083,0.1276,0.862
0.2,2,10,0.2,65,15,0.8708,0.1068,-0.2083,0.1301,0.848
0.2,2,10,0.2,65,20,0.9047,0.11,-0.2083,0.1353,0.842
0.2,2,10,0.2,65,25,1.0452,0.1229,-0.2083,0.1389,0.907
0.2,2,10,0.2,65,30,1.2355,0.1392,-0.2083,0.141,0.998
0.2,2,10,0.2,70,10,0.7196,0.0918,-0.2381,0.1464,0.675
0.2,2,10,0.2,70,15,0.7196,0.0918,-0.2381,0.1464,0.675
0.2,2,10,0.2,70,20,0.7359,0.0934,-0.2352,0.1466,0.685
0.2,2,10,0.2,70,25,0.8541,0.1052,-0.2543,0.1497,0.746
0.2,2,10,0.2,70,30,0.9564,0.1148,-0.2543,0.1508,0.799
0.2,2,10,0.2,75,10,1.0449,0.1229,-0.2379,0.1515,0.843
0.2,2,10,0.2,75,15,1.0449,0.1229,-0.2379,0.1515,0.843
0.2,2,10,0.2,75,20,1.0457,0.1229,-0.2377,0.1516,0.844
0.2,2,10,0.2,75,25,1.1362,0.1308,-0.2543,0.154,0.878
0.2,2,10,0.2,75,30,1.1679,0.1335,-0.2543,0.1543,0.892
0.2,2,10,0.2,80,10,1.2738,0.1423,-0.2543,0.1605,0.912
0.2,2,10,0.2,80,15,1.2738,0.1423,-0.2543,0.1605,0.912
0.2,2,10,0.2,80,20,1.2738,0.1423,-0.2543,0.1605,0.912
0.2,2,10,0.2,80,25,1.3408,0.1477,-0.2543,0.1612,0.938
0.2,2,10,0.2,80,30,1.3386,0.1475,-0.2543,0.1612,0.937
0.2,2,10,0.2,85,10,1.2756,0.1425,-0.2543,0.1649,0.893
0.2,2,10,0.2,85,15,1.2756,0.1425,-0.2543,0.1649,0.893
0.2,2,10,0.2,85,20,1.2756,0.1425,-0.2543,0.1649,0.893
0.2,2,10,0.2,85,25,1.2756,0.1425,-0.2543,0.1649,0.893
0.2,2,10,0.2,85,30,1.2756,0.1425,-0.2543,0.1649,0.893
0.2,2,10,0.2,90,10,1.2756,0.1425,-0.2543,0.1649,0.893
0.2,2,10,0.2,90,15,1.2756,0.1425,-0.2543,0.1649,0.893
0.2,2,10,0.2,90,20,1.2756,0.1425,-0.2543,0.1649,0.893
0.2,2,10,0.2,90,25,1.2756,0.1425,-0.2543,0.1649,0.893
0.2,2,10,0.2,90,30,1.2756,0.1425,-0.2543,0.1649,0.893
0.2,2,10,0.25,60,10,0.6354,0.0829,-0.189,0.1196,0.728
0.2,2,10,0.25,60,15,0.6365,0.0831,-0.189,0.1232,0.711
0.2,2,10,0.25,60,20,0.6637,0.0859,-0.189,0.1283,0.709
0.2,2,10,0.25,60,25,0.817,0.1016,-0.189,0.1318,0.802
0.2,2,10,0.25,60,30,0.9021,0.1098,-0.189,0.1342,0.846
0.2,2,10,0.25,65,10,0.9504,0.1143,-0.2083,0.132,0.889
0.2,2,10,0.25,65,15,0.9293,0.1123,-0.2083,0.1333,0.868
0.2,2,10,0.25,65,20,0.9637,0.1155,-0.2083,0.137,0.869
0.2,2,10,0.25,65,25,1.0933,0.1271,-0.2083,0.1401,0.927
0.2,2,10,0.25,65,30,1.2588,0.1411,-0.2083,0.1419,1.005
0.2,2,10,0.25,70,10,0.7856,0.0985,-0.249,0.1488,0.708
0.2,2,10,0.25,70,15,0.7856,0.0985,-0.249,0.1488,0.708
0.2,2,10,0.25,70,20,0.7856,0.0985,-0.249,0.1488,0.708
0.2,2,10,0.25,70,25,0.9058,0.1101,-0.2543,0.151,0.77
0.2,2,10,0.25,70,30,0.9898,0.1179,-0.2543,0.1519,0.812
0.2,2,10,0.25,75,10,1.1002,0.1277,-0.2503,0.1533,0.864
0.2,2,10,0.25,75,15,1.1002,0.1277,-0.2503,0.1533,0.864
0.2,2,10,0.25,75,20,1.1002,0.1277,-0.2503,0.1533,0.864
0.2,2,10,0.25,75,25,1.1925,0.1356,-0.2543,0.1551,0.901
0.2,2,10,0.25,75,30,1.1976,0.136,-0.2543,0.1552,0.902
0.2,2,10,0.25,80,10,1.3014,0.1445,-0.2543,0.1614,0.92
0.2,2,10,0.25,80,15,1.3014,0.1445,-0.2543,0.1614,0.92
0.2,2,10,0.25,80,20,1.3014,0.1445,-0.2543,0.1614,0.92
0.2,2,10,0.25,80,25,1.3469,0.1482,-0.2543,0.1619,0.938
0.2,2,10,0.25,80,30,1.345,0.148,-0.2543,0.1619,0.937
0.2,2,10,0.25,85,10,1.2828,0.143,-0.2543,0.1651,0.895
0.2,2,10,0.25,85,15,1.2828,0.143,-0.2543,0.1651,0.895
0.2,2,10,0.25,85,20,1.2828,0.143,-0.2543,0.1651,0.895
0.2,2,10,0.25,85,25,1.2828,0.143,-0.2543,0.1651,0.895
0.2,2,10,0.25,85,30,1.2828,0.143,-0.2543,0.1651,0.895
0.2,2,10,0.25,90,10,1.2828,0.143,-0.2543,0.1651,0.895
0.2,2,10,0.25,90,15,1.2828,0.143,-0.2543,0.1651,0.895
0.2,2,10,0.25,90,20,1.2828,0.143,-0.2543,0.1651,0.895
0.2,2,10,0.25,90,25,1.2828,0.143,-0.2543,0.1651,0.895
0.2,2,10,0.25,90,30,1.2828,0.143,-0.2543,0.1651,0.895
0.2,2,15,0.05,60,10,0.5994,0.079,-0.1221,0.0893,0.899
0.2,2,15,0.05,60,15,0.4326,0.06,-0.1632,0.1056,0.606
0.2,2,15,0.05,60,20,0.5437,0.0729,-0.189,0.1183,0.656
0.2,2,15,0.05,60,25,0.8283,0.1027,-0.189,0.1256,0.844
0.2,2,15,0.05,60,30,1.0385,0.1223,-0.189,0.1295,0.959
0.2,2,15,0.05,65,10,0.7333,0.0932,-0.1221,0.0927,1.011
0.2,2,15,0.05,65,15,0.6042,0.0796,-0.1632,0.1117,0.744
0.2,2,15,0.05,65,20,0.6116,0.0804,-0.2083,0.1263,0.677
0.2,2,15,0.05,65,25,0.9202,0.1115,-0.2083,0.1333,0.862
0.2,2,15,0.05,65,30,1.219,0.1378,-0.2083,0.1387,1.004
0.2,2,15,0.05,70,10,0.6173,0.081,-0.1691,0.1136,0.745
0.2,2,15,0.05,70,15,0.4242,0.0589,-0.1691,0.1217,0.533
0.2,2,15,0.05,70,20,0.474,0.0649,-0.2277,0.1339,0.538
0.2,2,15,0.05,70,25,0.7423,0.0941,-0.2543,0.1433,0.702
0.2,2,15,0.05,70,30,0.932,0.1126,-0.2543,0.1476,0.799
0.2,2,15,0.05,75,10,0.7097,0.0908,-0.1789,0.1269,0.751
0.2,2,15,0.05,75,15,0.6527,0.0848,-0.1846,0.1293,0.696
0.2,2,15,0.05,75,20,0.7152,0.0913,-0.2277,0.1407,0.694
0.2,2,15,0.05,75,25,0.967,0.1158,-0.2543,0.1481,0.817
0.2,2,15,0.05,75,30,1.1376,0.1309,-0.2543,0.1515,0.891
0.2,2,15,0.05,80,10,0.7648,0.0964,-0.2543,0.1509,0.687
0.2,2,15,0.05,80,15,0.7646,0.0963,-0.2543,0.1509,0.687
0.2,2,15,0.05,80,20,0.8619,0.1059,-0.2543,0.153,0.737
0.2,2,15,0.05,80,25,1.263,0.1414,-0.2543,0.1571,0.924
0.2,2,15,0.05,80,30,1.3647,0.1496,-0.2543,0.1592,0.959
0.2,2,15,0.05,85,10,1.2484,0.1402,-0.2543,0.1644,0.883
0.2,2,15,0.05,85,15,1.2484,0.1402,-0.2543,0.1644,0.883
0.2,2,15,0.05,85,20,1.2484,0.1402,-0.2543,0.1644,0.883
0.2,2,15,0.05,85,25,1.2484,0.1402,-0.2543,0.1644,0.883
0.2,2,15,0.05,85,30,1.2484,0.1402,-0.2543,0.1644,0.883
0.2,2,15,0.05,90,10,1.2484,0.1402,-0.2543,0.1644,0.883
0.2,2,15,0.05,90,15,1.2484,0.1402,-0.2543,0.1644,0.883
0.2,2,15,0.05,90,20,1.2484,0.1402,-0.2543,0.1644,0.883
0.2,2,15,0.05,90,25,1.2484,0.1402,-0.2543,0.1644,0.883
0.2,2,15,0.05,90,30,1.2484,0.1402,-0.2543,0.1644,0.883
0.2,2,15,0.1,60,10,0.6067,0.0798,-0.1221,0.0924,0.88
0.2,2,15,0.1,60,15,0.49,0.0667,-0.1632,0.107,0.659
0.2,2,15,0.1,60,20,0.5825,0.0772,-0.189,0.1192,0.686
0.2,2,15,0.1,60,25,0.8406,0.1039,-0.189,0.1262,0.849
0.2,2,15,0.1,60,30,1.0288,0.1214,-0.189,0.1299,0.951
0.2,2,15,0.1,65,10,0.7362,0.0935,-0.1414,0.0992,0.954
0.2,2,15,0.1,65,15,0.6691,0.0865,-0.1657,0.1148,0.783
0.2,2,15,0.1,65,20,0.6672,0.0863,-0.2083,0.1276,0.715
0.2,2,15,0.1,65,25,0.9397,0.1133,-0.2083,0.1344,0.869
0.2,2,15,0.1,65,30,1.2222,0.1381,-0.2083,0.1389,1.004
0.2,2,15,0.1,70,10,0.5939,0.0784,-0.1876,0.1213,0.685
0.2,2,15,0.1,70,15,0.4955,0.0674,-0.1968,0.1262,0.581
0.2,2,15,0.1,70,20,0.5412,0.0726,-0.2277,0.1355,0.587
0.2,2,15,0.1,70,25,0.7614,0.096,-0.2543,0.1441,0.711
0.2,2,15,0.1,70,30,0.9465,0.1139,-0.2543,0.1479,0.806
0.2,2,15,0.1,75,10,0.8152,0.1014,-0.1904,0.1355,0.783
0.2,2,15,0.1,75,15,0.797,0.0996,-0.1959,0.1363,0.767
0.2,2,15,0.1,75,20,0.8056,0.1004,-0.2277,0.1427,0.745
0.2,2,15,0.1,75,25,1.0005,0.1189,-0.2543,0.1494,0.829
0.2,2,15,0.1,75,30,1.149,0.1319,-0.2543,0.1519,0.895
0.2,2,15,0.1,80,10,0.9621,0.1154,-0.2543,0.1552,0.784
0.2,2,15,0.1,80,15,0.9621,0.1154,-0.2543,0.1552,0.784
0.2,2,15,0.1,80,20,0.9621,0.1154,-0.2543,0.1552,0.784
0.2,2,15,0.1,80,25,1.2654,0.1416,-0.2543,0.1588,0.917
0.2,2,15,0.1,80,30,1.3468,0.1482,-0.2543,0.1594,0.95
0.2,2,15,0.1,85,10,1.2501,0.1404,-0.2543,0.1645,0.884
0.2,2,15,0.1,85,15,1.2501,0.1404,-0.2543,0.1645,0.884
0.2,2,15,0.1,85,20,1.2501,0.1404,-0.2543,0.1645,0.884
0.2,2,15,0.1,85,25,1.2501,0.1404,-0.2543,0.1645,0.884
0.2,2,15,0.1,85,30,1.2501,0.1404,-0.2543,0.1645,0.884
0.2,2,15,0.1,90,10,1.2501,0.1404,-0.2543,0.1645,0.884
0.2,2,15,0.1,90,15,1.2501,0.1404,-0.2543,0.1645,0.884
0.2,2,15,0.1,90,20,1.2501,0.1404,-0.2543,0.1645,0.884
0.2,2,15,0.1,90,25,1.2501,0.1404,-0.2543,0.1645,0.884
0.2,2,15,0.1,90,30,1.2501,0.1404,-0.2543,0.1645,0.884
0.2,2,15,0.15,60,10,0.6114,0.0803,-0.1325,0.0975,0.844
0.2,2,15,0.15,60,15,0.5491,0.0735,-0.1678,0.1092,0.706
0.2,2,15,0.15,60,20,0.6219,0.0815,-0.189,0.1205,0.713
0.2,2,15,0.15,60,25,0.8527,0.105,-0.189,0.127,0.853
0.2,2,15,0.15,60,30,1.0191,0.1205,-0.189,0.1304,0.941
0.2,2,15,0.15,65,10,0.7294,0.0928,-0.1707,0.1091,0.871
0.2,2,15,0.15,65,15,0.731,0.0929,-0.1782,0.1196,0.805
0.2,2,15,0.15,65,20,0.7242,0.0922,-0.2083,0.1297,0.747
0.2,2,15,0.15,65,25,0.9594,0.1151,-0.2083,0.1359,0.872
0.2,2,15,0.15,65,30,1.2252,0.1383,-0.2083,0.1393,1.003
0.2,2,15,0.15,70,10,0.5753,0.0764,-0.2245,0.1325,0.624
0.2,2,15,0.15,70,15,0.569,0.0757,-0.2245,0.133,0.617
0.2,2,15,0.15,70,20,0.6098,0.0802,-0.2277,0.1382,0.629
0.2,2,15,0.15,70,25,0.7802,0.0979,-0.2543,0.1455,0.717
0.2,2,15,0.15,70,30,0.961,0.1153,-0.2543,0.1482,0.813
0.2,2,15,0.15,75,10,0.8878,0.1084,-0.2237,0.1426,0.796
0.2,2,15,0.15,75,15,0.8864,0.1083,-0.2237,0.1426,0.795
0.2,2,15,0.15,75,20,0.9079,0.1103,-0.2277,0.1457,0.794
0.2,2,15,0.15,75,25,1.0442,0.1228,-0.2543,0.1513,0.844
0.2,2,15,0.15,75,30,1.1602,0.1329,-0.2543,0.1523,0.898
0.2,2,15,0.15,80,10,1.1068,0.1283,-0.2543,0.1568,0.851
0.2,2,15,0.15,80,15,1.1068,0.1283,-0.2543,0.1568,0.851
0.2,2,15,0.15,80,20,1.1068,0.1283,-0.2543,0.1568,0.851
0.2,2,15,0.15,80,25,1.3129,0.1455,-0.2543,0.1596,0.934
0.2,2,15,0.15,80,30,1.3288,0.1467,-0.2543,0.1598,0.94
0.2,2,15,0.15,85,10,1.2518,0.1405,-0.2543,0.1646,0.884
0.2,2,15,0.15,85,15,1.2518,0.1405,-0.2543,0.1646,0.884
0.2,2,15,0.15,85,20,1.2518,0.1405,-0.2543,0.1646,0.884
0.2,2,15,0.15,85,25,1.2518,0.1405,-0.2543,0.1646,0.884
0.2,2,15,0.15,85,30,1.2518,0.1405,-0.2543,0.1646,0.884
0.2,2,15,0.15,90,10,1.2518,0.1405,-0.2543,0.1646,0.884
0.2,2,15,0.15,90,15,1.2518,0.1405,-0.2543,0.1646,0.884
0.2,2,15,0.15,90,20,1.2518,0.1405,-0.2543,0.1646,0.884
0.2,2,15,0.15,90,25,1.2518,0.1405,-0.2543,0.1646,0.884
0.2,2,15,0.15,90,30,1.2518,0.1405,-0.2543,0.1646,0.884
0.2,2,15,0.2,60,10,0.6155,0.0808,-0.1698,0.104,0.802
0.2,2,15,0.2,60,15,0.6123,0.0804,-0.1737,0.112,0.749
0.2,2,15,0.2,60,20,0.6641,0.086,-0.189,0.1222,0.739
0.2,2,15,0.2,60,25,0.8674,0.1064,-0.189,0.128,0.857
0.2,2,15,0.2,60,30,1.0091,0.1196,-0.189,0.1312,0.93
0.2,2,15,0.2,65,10,0.7265,0.0925,-0.1992,0.1184,0.809
0.2,2,15,0.2,65,15,0.7614,0.096,-0.1992,0.1246,0.801
0.2,2,15,0.2,65,20,0.7812,0.098,-0.2083,0.1321,0.776
0.2,2,15,0.2,65,25,0.9779,0.1168,-0.2083,0.1376,0.874
0.2,2,15,0.2,65,30,1.2279,0.1385,-0.2083,0.1397,1.002
0.2,2,15,0.2,70,10,0.6592,0.0855,-0.2277,0.1387,0.663
0.2,2,15,0.2,70,15,0.6592,0.0855,-0.2277,0.1387,0.663
0.2,2,15,0.2,70,20,0.6739,0.087,-0.2277,0.1413,0.663
0.2,2,15,0.2,70,25,0.802,0.1001,-0.2543,0.1471,0.725
0.2,2,15,0.2,70,30,0.9755,0.1166,-0.2543,0.1488,0.818
0.2,2,15,0.2,75,10,1.0245,0.121,-0.2277,0.1468,0.854
0.2,2,15,0.2,75,15,1.0245,0.121,-0.2277,0.1468,0.854
0.2,2,15,0.2,75,20,1.0411,0.1225,-0.2277,0.1481,0.857
0.2,2,15,0.2,75,25,1.1203,0.1295,-0.2543,0.1525,0.878
0.2,2,15,0.2,75,30,1.1712,0.1338,-0.2543,0.153,0.9
0.2,2,15,0.2,80,10,1.1907,0.1354,-0.2543,0.1584,0.884
0.2,2,15,0.2,80,15,1.1907,0.1354,-0.2543,0.1584,0.884
0.2,2,15,0.2,80,20,1.1907,0.1354,-0.2543,0.1584,0.884
0.2,2,15,0.2,80,25,1.3153,0.1457,-0.2543,0.1603,0.932
0.2,2,15,0.2,80,30,1.3125,0.1454,-0.2543,0.1603,0.931
0.2,2,15,0.2,85,10,1.2536,0.1407,-0.2543,0.1647,0.885
0.2,2,15,0.2,85,15,1.2536,0.1407,-0.2543,0.1647,0.885
0.2,2,15,0.2,85,20,1.2536,0.1407,-0.2543,0.1647,0.885
0.2,2,15,0.2,85,25,1.2536,0.1407,-0.2543,0.1647,0.885
0.2,2,15,0.2,85,30,1.2536,0.1407,-0.2543,0.1647,0.885
0.2,2,15,0.2,90,10,1.2536,0.1407,-0.2543,0.1647,0.885
0.2,2,15,0.2,90,15,1.2536,0.1407,-0.2543,0.1647,0.885
0.2,2,15,0.2,90,20,1.2536,0.1407,-0.2543,0.1647,0.885
0.2,2,15,0.2,90,25,1.2536,0.1407,-0.2543,0.1647,0.885
0.2,2,15,0.2,90,30,1.2536,0.1407,-0.2543,0.1647,0.885
0.2,2,15,0.25,60,10,0.6677,0.0864,-0.179,0.1088,0.819
0.2,2,15,0.25,60,15,0.6721,0.0868,-0.1795,0.1152,0.783
0.2,2,15,0.25,60,20,0.7019,0.0899,-0.189,0.1239,0.76
0.2,2,15,0.25,60,25,0.8761,0.1073,-0.189,0.129,0.858
0.2,2,15,0.25,60,30,1.0001,0.1188,-0.189,0.1322,0.919
0.2,2,15,0.25,65,10,0.7879,0.0987,-0.2071,0.1233,0.828
0.2,2,15,0.25,65,15,0.8138,0.1012,-0.2071,0.1279,0.821
0.2,2,15,0.25,65,20,0.8473,0.1045,-0.2083,0.134,0.812
0.2,2,15,0.25,65,25,1.0091,0.1196,-0.2083,0.1387,0.887
0.2,2,15,0.25,65,30,1.2305,0.1388,-0.2083,0.1403,1.0
0.2,2,15,0.25,70,10,0.7382,0.0937,-0.2277,0.1427,0.701
0.2,2,15,0.25,70,15,0.7382,0.0937,-0.2277,0.1427,0.701
0.2,2,15,0.25,70,20,0.7573,0.0956,-0.2277,0.1438,0.709
0.2,2,15,0.25,70,25,0.8403,0.1038,-0.2543,0.1481,0.744
0.2,2,15,0.25,70,30,0.9899,0.1179,-0.2543,0.1494,0.823
0.2,2,15,0.25,75,10,1.0904,0.1269,-0.237,0.1498,0.875
0.2,2,15,0.25,75,15,1.0904,0.1269,-0.237,0.1498,0.875
0.2,2,15,0.25,75,20,1.1085,0.1284,-0.2304,0.1502,0.883
0.2,2,15,0.25,75,25,1.1617,0.133,-0.2543,0.1536,0.893
0.2,2,15,0.25,75,30,1.183,0.1348,-0.2543,0.1538,0.902
0.2,2,15,0.25,80,10,1.2252,0.1383,-0.2543,0.1595,0.895
0.2,2,15,0.25,80,15,1.2252,0.1383,-0.2543,0.1595,0.895
0.2,2,15,0.25,80,20,1.2252,0.1383,-0.2543,0.1595,0.895
0.2,2,15,0.25,80,25,1.3247,0.1464,-0.2543,0.1606,0.934
0.2,2,15,0.25,80,30,1.322,0.1462,-0.2543,0.1606,0.933
0.2,2,15,0.25,85,10,1.2553,0.1408,-0.2543,0.1648,0.885
0.2,2,15,0.25,85,15,1.2553,0.1408,-0.2543,0.1648,0.885
0.2,2,15,0.25,85,20,1.2553,0.1408,-0.2543,0.1648,0.885
0.2,2,15,0.25,85,25,1.2553,0.1408,-0.2543,0.1648,0.885
0.2,2,15,0.25,85,30,1.2553,0.1408,-0.2543,0.1648,0.885
0.2,2,15,0.25,90,10,1.2553,0.1408,-0.2543,0.1648,0.885
0.2,2,15,0.25,90,15,1.2553,0.1408,-0.2543,0.1648,0.885
0.2,2,15,0.25,90,20,1.2553,0.1408,-0.2543,0.1648,0.885
0.2,2,15,0.25,90,25,1.2553,0.1408,-0.2543,0.1648,0.885
0.2,2,15,0.25,90,30,1.2553,0.1408,-0.2543,0.1648,0.885
0.2,2,21,0.05,60,10,0.6022,0.0793,-0.1221,0.0887,0.908
0.2,2,21,0.05,60,15,0.4141,0.0577,-0.1632,0.1054,0.587
0.2,2,21,0.05,60,20,0.5296,0.0713,-0.189,0.1182,0.644
0.2,2,21,0.05,60,25,0.8261,0.1025,-0.189,0.1255,0.843
0.2,2,21,0.05,60,30,1.039,0.1223,-0.189,0.1294,0.96
0.2,2,21,0.05,65,10,0.7411,0.094,-0.1221,0.0915,1.031
0.2,2,21,0.05,65,15,0.5967,0.0787,-0.1632,0.1111,0.74
0.2,2,21,0.05,65,20,0.6077,0.0799,-0.2083,0.126,0.675
0.2,2,21,0.05,65,25,0.9271,0.1121,-0.2083,0.1331,0.868
0.2,2,21,0.05,65,30,1.2303,0.1387,-0.2083,0.1386,1.01
0.2,2,21,0.05,70,10,0.6104,0.0802,-0.1691,0.1125,0.745
0.2,2,21,0.05,70,15,0.402,0.0563,-0.1691,0.121,0.514
0.2,2,21,0.05,70,20,0.4499,0.062,-0.2277,0.1336,0.519
0.2,2,21,0.05,70,25,0.7366,0.0935,-0.2543,0.1431,0.698
0.2,2,21,0.05,70,30,0.9219,0.1116,-0.2543,0.1476,0.794
0.2,2,21,0.05,75,10,0.7425,0.0941,-0.1691,0.1215,0.804
0.2,2,21,0.05,75,15,0.6014,0.0793,-0.1747,0.1273,0.665
0.2,2,21,0.05,75,20,0.6732,0.0869,-0.2277,0.1403,0.667
0.2,2,21,0.05,75,25,0.944,0.1137,-0.2543,0.1479,0.805
0.2,2,21,0.05,75,30,1.1286,0.1302,-0.2543,0.1515,0.887
0.2,2,21,0.05,80,10,0.7643,0.0963,-0.2543,0.1467,0.702
0.2,2,21,0.05,80,15,0.7055,0.0903,-0.2543,0.149,0.657
0.2,2,21,0.05,80,20,0.831,0.1029,-0.2543,0.1526,0.721
0.2,2,21,0.05,80,25,1.262,0.1414,-0.2543,0.1568,0.925
0.2,2,21,0.05,80,30,1.3717,0.1501,-0.2543,0.1592,0.962
0.2,2,21,0.05,85,10,1.249,0.1403,-0.2543,0.1644,0.884
0.2,2,21,0.05,85,15,1.249,0.1403,-0.2543,0.1644,0.884
0.2,2,21,0.05,85,20,1.249,0.1403,-0.2543,0.1644,0.884
0.2,2,21,0.05,85,25,1.249,0.1403,-0.2543,0.1644,0.884
0.2,2,21,0.05,85,30,1.249,0.1403,-0.2543,0.1644,0.884
0.2,2,21,0.05,90,10,1.249,0.1403,-0.2543,0.1644,0.884
0.2,2,21,0.05,90,15,1.249,0.1403,-0.2543,0.1644,0.884
0.2,2,21,0.05,90,20,1.249,0.1403,-0.2543,0.1644,0.884
0.2,2,21,0.05,90,25,1.249,0.1403,-0.2543,0.1644,0.884
0.2,2,21,0.05,90,30,1.249,0.1403,-0.2543,0.1644,0.884
0.2,2,21,0.1,60,10,0.614,0.0806,-0.1221,0.0902,0.908
0.2,2,21,0.1,60,15,0.4519,0.0623,-0.1632,0.1061,0.624
0.2,2,21,0.1,60,20,0.5538,0.074,-0.189,0.1187,0.663
0.2,2,21,0.1,60,25,0.8362,0.1034,-0.189,0.1259,0.848
0.2,2,21,0.1,60,30,1.0298,0.1215,-0.189,0.1296,0.953
0.2,2,21,0.1,65,10,0.7553,0.0954,-0.1257,0.0944,1.016
0.2,2,21,0.1,65,15,0.6545,0.085,-0.1632,0.1125,0.784
0.2,2,21,0.1,65,20,0.6596,0.0855,-0.2083,0.1267,0.714
0.2,2,21,0.1,65,25,0.9542,0.1146,-0.2083,0.1336,0.882
0.2,2,21,0.1,65,30,1.2449,0.1399,-0.2083,0.1387,1.017
0.2,2,21,0.1,70,10,0.5833,0.0773,-0.1691,0.117,0.697
0.2,2,21,0.1,70,15,0.4505,0.0621,-0.1782,0.1234,0.551
0.2,2,21,0.1,70,20,0.4919,0.0669,-0.2277,0.1345,0.551
0.2,2,21,0.1,70,25,0.7501,0.0949,-0.2543,0.1436,0.705
0.2,2,21,0.1,70,30,0.9262,0.112,-0.2543,0.1477,0.795
0.2,2,21,0.1,75,10,0.72,0.0918,-0.189,0.1307,0.74
0.2,2,21,0.1,75,15,0.6804,0.0877,-0.189,0.1323,0.704
0.2,2,21,0.1,75,20,0.7194,0.0918,-0.2277,0.1413,0.694
0.2,2,21,0.1,75,25,0.9546,0.1147,-0.2543,0.1485,0.808
0.2,2,21,0.1,75,30,1.131,0.1304,-0.2543,0.1516,0.887
0.2,2,21,0.1,80,10,0.8523,0.105,-0.2543,0.1531,0.731
0.2,2,21,0.1,80,15,0.8523,0.105,-0.2543,0.1531,0.731
0.2,2,21,0.1,80,20,0.8969,0.1093,-0.2543,0.1537,0.754
0.2,2,21,0.1,80,25,1.2616,0.1413,-0.2543,0.1577,0.92
0.2,2,21,0.1,80,30,1.3608,0.1493,-0.2543,0.1593,0.957
0.2,2,21,0.1,85,10,1.2514,0.1405,-0.2543,0.1644,0.885
0.2,2,21,0.1,85,15,1.2514,0.1405,-0.2543,0.1644,0.885
0.2,2,21,0.1,85,20,1.2514,0.1405,-0.2543,0.1644,0.885
0.2,2,21,0.1,85,25,1.2514,0.1405,-0.2543,0.1644,0.885
0.2,2,21,0.1,85,30,1.2514,0.1405,-0.2543,0.1644,0.885
0.2,2,21,0.1,90,10,1.2514,0.1405,-0.2543,0.1644,0.885
0.2,2,21,0.1,90,15,1.2514,0.1405,-0.2543,0.1644,0.885
0.2,2,21,0.1,90,20,1.2514,0.1405,-0.2543,0.1644,0.885
0.2,2,21,0.1,90,25,1.2514,0.1405,-0.2543,0.1644,0.885
0.2,2,21,0.1,90,30,1.2514,0.1405,-0.2543,0.1644,0.885
0.2,2,21,0.15,60,10,0.6247,0.0818,-0.1221,0.0926,0.898
0.2,2,21,0.15,60,15,0.4904,0.0668,-0.1632,0.1073,0.658
0.2,2,21,0.15,60,20,0.5781,0.0767,-0.189,0.1195,0.681
