base,resell_level,crash_level,crash_frac,total_return,cagr,max_drawdown,annualized_vol,sharpe_like
A,56,10,0.7,1.0615,0.0471,-0.2203,0.1257,0.43
A,56,10,0.8,1.0457,0.0466,-0.2262,0.1268,0.424
A,56,10,0.9,1.0248,0.0459,-0.2313,0.1277,0.416
A,56,10,1.0,0.9986,0.0451,-0.2362,0.1285,0.408
A,56,11,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,11,0.1,0.9064,0.0419,-0.1861,0.0972,0.472
A,56,11,0.2,1.0131,0.0456,-0.193,0.1119,0.455
A,56,11,0.3,1.0543,0.0469,-0.2199,0.1193,0.445
A,56,11,0.4,1.0834,0.0478,-0.2346,0.1234,0.441
A,56,11,0.5,1.1133,0.0488,-0.2456,0.126,0.442
A,56,11,0.6,1.1356,0.0495,-0.2528,0.1278,0.443
A,56,11,0.7,1.1507,0.05,-0.2568,0.1289,0.444
A,56,11,0.8,1.1598,0.0502,-0.2603,0.1298,0.444
A,56,11,0.9,1.1656,0.0504,-0.2619,0.1303,0.444
A,56,11,1.0,1.1681,0.0505,-0.2621,0.1307,0.443
A,56,12,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,12,0.1,0.943,0.0432,-0.1851,0.1003,0.473
A,56,12,0.2,1.0061,0.0453,-0.1946,0.1156,0.442
A,56,12,0.3,1.0129,0.0455,-0.2203,0.1229,0.425
A,56,12,0.4,1.0173,0.0457,-0.2384,0.1269,0.416
A,56,12,0.5,1.0141,0.0456,-0.2495,0.1292,0.41
A,56,12,0.6,1.0104,0.0455,-0.2553,0.1306,0.407
A,56,12,0.7,1.0069,0.0453,-0.2593,0.1316,0.404
A,56,12,0.8,1.0028,0.0452,-0.2614,0.1322,0.402
A,56,12,0.9,1.0009,0.0451,-0.2622,0.1326,0.4
A,56,12,1.0,1.0019,0.0452,-0.2621,0.1329,0.4
A,56,13,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,13,0.1,0.9138,0.0422,-0.1853,0.1019,0.457
A,56,13,0.2,0.9613,0.0438,-0.1957,0.1177,0.424
A,56,13,0.3,0.9636,0.0439,-0.2207,0.125,0.407
A,56,13,0.4,0.9628,0.0439,-0.239,0.1287,0.399
A,56,13,0.5,0.958,0.0437,-0.2498,0.1307,0.393
A,56,13,0.6,0.9568,0.0437,-0.2555,0.1319,0.391
A,56,13,0.7,0.9586,0.0437,-0.2593,0.1326,0.39
A,56,13,0.8,0.9623,0.0439,-0.2614,0.133,0.39
A,56,13,0.9,0.9697,0.0441,-0.2622,0.1333,0.391
A,56,13,1.0,0.9803,0.0445,-0.2621,0.1335,0.393
A,56,14,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,14,0.1,0.9388,0.0431,-0.1861,0.1049,0.455
A,56,14,0.2,0.9913,0.0448,-0.2022,0.1206,0.425
A,56,14,0.3,0.9947,0.0449,-0.2265,0.1275,0.409
A,56,14,0.4,0.9879,0.0447,-0.2396,0.1311,0.4
A,56,14,0.5,0.9879,0.0447,-0.2439,0.1331,0.396
A,56,14,0.6,0.9955,0.045,-0.2439,0.1344,0.395
A,56,14,0.7,1.0086,0.0454,-0.2427,0.1354,0.397
A,56,14,0.8,1.0249,0.0459,-0.2408,0.1362,0.399
A,56,14,0.9,1.0451,0.0466,-0.2392,0.1369,0.402
A,56,14,1.0,1.0681,0.0473,-0.2392,0.1377,0.406
A,56,15,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,15,0.1,0.9207,0.0424,-0.1864,0.1071,0.442
A,56,15,0.2,0.976,0.0443,-0.2103,0.1225,0.416
A,56,15,0.3,0.9833,0.0446,-0.2352,0.1289,0.403
A,56,15,0.4,0.9889,0.0447,-0.2439,0.1321,0.398
A,56,15,0.5,1.0,0.0451,-0.2454,0.1339,0.397
A,56,15,0.6,1.0172,0.0457,-0.2438,0.1351,0.399
A,56,15,0.7,1.0388,0.0464,-0.2421,0.136,0.402
A,56,15,0.8,1.0634,0.0472,-0.2403,0.1367,0.407
A,56,15,0.9,1.0906,0.0481,-0.2392,0.1373,0.412
A,56,15,1.0,1.1199,0.049,-0.2392,0.1379,0.417
A,56,16,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,16,0.1,0.9166,0.0423,-0.1866,0.11,0.432
A,56,16,0.2,0.9735,0.0442,-0.2217,0.125,0.41
A,56,16,0.3,1.0019,0.0452,-0.2417,0.1306,0.404
A,56,16,0.4,1.0252,0.0459,-0.2471,0.1332,0.405
A,56,16,0.5,1.0485,0.0467,-0.2467,0.1347,0.407
A,56,16,0.6,1.0718,0.0475,-0.2443,0.1357,0.411
A,56,16,0.7,1.0936,0.0482,-0.2423,0.1365,0.414
A,56,16,0.8,1.1128,0.0488,-0.2403,0.1371,0.417
A,56,16,0.9,1.1301,0.0493,-0.2392,0.1376,0.42
A,56,16,1.0,1.1453,0.0498,-0.2392,0.138,0.422
A,56,17,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,17,0.1,0.9083,0.042,-0.1864,0.1111,0.427
A,56,17,0.2,1.0135,0.0456,-0.2188,0.1267,0.416
A,56,17,0.3,1.0683,0.0474,-0.2349,0.1326,0.416
A,56,17,0.4,1.1154,0.0489,-0.2371,0.1354,0.421
A,56,17,0.5,1.1632,0.0504,-0.2369,0.1371,0.428
A,56,17,0.6,1.2108,0.0518,-0.2384,0.1382,0.436
A,56,17,0.7,1.2555,0.0531,-0.239,0.1391,0.443
A,56,17,0.8,1.295,0.0543,-0.2392,0.1398,0.449
A,56,17,0.9,1.3292,0.0553,-0.2392,0.1405,0.454
A,56,17,1.0,1.3574,0.0561,-0.2392,0.1411,0.459
A,56,18,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,18,0.1,0.9537,0.0436,-0.1864,0.1135,0.433
A,56,18,0.2,1.0732,0.0475,-0.2205,0.1289,0.426
A,56,18,0.3,1.1337,0.0494,-0.2354,0.1346,0.427
A,56,18,0.4,1.1791,0.0508,-0.2372,0.1373,0.431
A,56,18,0.5,1.2182,0.052,-0.2369,0.1388,0.436
A,56,18,0.6,1.2519,0.053,-0.2384,0.1399,0.44
A,56,18,0.7,1.2796,0.0539,-0.239,0.1408,0.444
A,56,18,0.8,1.3009,0.0545,-0.2392,0.1414,0.447
A,56,18,0.9,1.3175,0.055,-0.2392,0.142,0.449
A,56,18,1.0,1.33,0.0553,-0.2392,0.1426,0.45
A,56,19,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,19,0.1,1.0205,0.0458,-0.1864,0.1146,0.449
A,56,19,0.2,1.1556,0.0501,-0.2155,0.13,0.442
A,56,19,0.3,1.213,0.0519,-0.2277,0.1358,0.441
A,56,19,0.4,1.2555,0.0531,-0.2333,0.1386,0.444
A,56,19,0.5,1.2962,0.0543,-0.2369,0.1404,0.448
A,56,19,0.6,1.3362,0.0555,-0.2384,0.1416,0.453
A,56,19,0.7,1.3746,0.0566,-0.239,0.1426,0.458
A,56,19,0.8,1.4109,0.0576,-0.2392,0.1435,0.463
A,56,19,0.9,1.4452,0.0586,-0.2392,0.1442,0.468
A,56,19,1.0,1.4771,0.0595,-0.2392,0.145,0.472
A,56,20,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,20,0.1,1.0953,0.0482,-0.1865,0.116,0.465
A,56,20,0.2,1.2601,0.0533,-0.2106,0.1315,0.462
A,56,20,0.3,1.332,0.0554,-0.225,0.1374,0.462
A,56,20,0.4,1.3813,0.0568,-0.2333,0.1405,0.464
A,56,20,0.5,1.4235,0.058,-0.2369,0.1426,0.468
A,56,20,0.6,1.4612,0.059,-0.2384,0.1442,0.471
A,56,20,0.7,1.4998,0.0601,-0.239,0.1454,0.475
A,56,20,0.8,1.531,0.0609,-0.2392,0.1465,0.478
A,56,20,0.9,1.5688,0.0619,-0.2392,0.1472,0.483
A,56,20,1.0,1.6073,0.0629,-0.2392,0.1479,0.488
A,56,21,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,21,0.1,1.1382,0.0496,-0.1865,0.117,0.473
A,56,21,0.2,1.3337,0.0554,-0.2107,0.1328,0.474
A,56,21,0.3,1.4221,0.0579,-0.225,0.139,0.476
A,56,21,0.4,1.4786,0.0595,-0.2333,0.1424,0.478
A,56,21,0.5,1.5189,0.0606,-0.2369,0.1446,0.48
A,56,21,0.6,1.5567,0.0616,-0.2384,0.1463,0.483
A,56,21,0.7,1.5981,0.0627,-0.239,0.1476,0.487
A,56,21,0.8,1.6349,0.0636,-0.2392,0.1488,0.49
A,56,21,0.9,1.6805,0.0648,-0.2392,0.1496,0.496
A,56,21,1.0,1.7285,0.066,-0.2392,0.1504,0.501
A,56,22,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,22,0.1,1.1621,0.0503,-0.1865,0.119,0.473
A,56,22,0.2,1.3841,0.0569,-0.2126,0.1344,0.48
A,56,22,0.3,1.4975,0.06,-0.2293,0.1403,0.487
A,56,22,0.4,1.5711,0.062,-0.2357,0.1435,0.492
A,56,22,0.5,1.6298,0.0635,-0.2381,0.1457,0.497
A,56,22,0.6,1.6783,0.0647,-0.2389,0.1473,0.501
A,56,22,0.7,1.7259,0.0659,-0.2392,0.1486,0.505
A,56,22,0.8,1.7674,0.067,-0.2392,0.1495,0.509
A,56,22,0.9,1.8177,0.0682,-0.2392,0.1502,0.515
A,56,22,1.0,1.8662,0.0693,-0.2392,0.1508,0.521
A,56,23,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,23,0.1,1.2324,0.0525,-0.1866,0.1194,0.489
A,56,23,0.2,1.4608,0.059,-0.2126,0.1353,0.492
A,56,23,0.3,1.571,0.062,-0.2305,0.1413,0.497
A,56,23,0.4,1.6473,0.0639,-0.2366,0.1446,0.502
A,56,23,0.5,1.7093,0.0655,-0.2385,0.1469,0.507
A,56,23,0.6,1.7611,0.0668,-0.2391,0.1485,0.511
A,56,23,0.7,1.8111,0.068,-0.2392,0.1498,0.515
A,56,23,0.8,1.853,0.069,-0.2392,0.1509,0.519
A,56,23,0.9,1.9019,0.0702,-0.2392,0.1517,0.524
A,56,23,1.0,1.9474,0.0712,-0.2392,0.1525,0.529
A,56,24,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,24,0.1,1.2645,0.0534,-0.1867,0.1206,0.493
A,56,24,0.2,1.5288,0.0608,-0.2126,0.1366,0.502
A,56,24,0.3,1.6757,0.0647,-0.2305,0.1427,0.512
A,56,24,0.4,1.7869,0.0674,-0.2366,0.146,0.521
A,56,24,0.5,1.8762,0.0696,-0.2385,0.1481,0.529
A,56,24,0.6,1.9513,0.0713,-0.2391,0.1497,0.536
A,56,24,0.7,2.0223,0.073,-0.2392,0.1508,0.544
A,56,24,0.8,2.0854,0.0744,-0.2392,0.1518,0.55
A,56,24,0.9,2.1513,0.0758,-0.2392,0.1526,0.557
A,56,24,1.0,2.2148,0.0772,-0.2392,0.1532,0.563
A,56,25,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,25,0.1,1.3836,0.0569,-0.1865,0.1214,0.517
A,56,25,0.2,1.6466,0.0639,-0.2126,0.1377,0.52
A,56,25,0.3,1.7924,0.0676,-0.2305,0.144,0.527
A,56,25,0.4,1.8967,0.0701,-0.2366,0.1473,0.535
A,56,25,0.5,1.9698,0.0718,-0.2385,0.1495,0.54
A,56,25,0.6,2.0293,0.0731,-0.2391,0.151,0.544
A,56,25,0.7,2.0787,0.0742,-0.2392,0.1521,0.548
A,56,25,0.8,2.1173,0.0751,-0.2392,0.1531,0.551
A,56,25,0.9,2.1291,0.0753,-0.2392,0.1538,0.55
A,56,25,1.0,2.1381,0.0755,-0.2392,0.1544,0.55
A,56,26,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,26,0.1,1.4693,0.0592,-0.2034,0.1231,0.53
A,56,26,0.2,1.7407,0.0663,-0.2306,0.1394,0.531
A,56,26,0.3,1.895,0.07,-0.2387,0.1458,0.538
A,56,26,0.4,2.0151,0.0728,-0.2387,0.1491,0.547
A,56,26,0.5,2.0945,0.0746,-0.2387,0.1512,0.553
A,56,26,0.6,2.1468,0.0757,-0.2391,0.1526,0.556
A,56,26,0.7,2.1835,0.0765,-0.2392,0.1537,0.558
A,56,26,0.8,2.2211,0.0773,-0.2392,0.1545,0.561
A,56,26,0.9,2.2644,0.0782,-0.2392,0.1553,0.564
A,56,26,1.0,2.3166,0.0793,-0.2392,0.1559,0.569
A,56,27,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,27,0.1,1.4854,0.0597,-0.2093,0.1245,0.529
A,56,27,0.2,1.7845,0.0674,-0.235,0.1408,0.535
A,56,27,0.3,1.9595,0.0715,-0.2387,0.1471,0.544
A,56,27,0.4,2.0813,0.0743,-0.2387,0.1504,0.553
A,56,27,0.5,2.1672,0.0762,-0.2387,0.1524,0.559
A,56,27,0.6,2.2335,0.0776,-0.2391,0.1538,0.564
A,56,27,0.7,2.2913,0.0788,-0.2392,0.1548,0.569
A,56,27,0.8,2.3486,0.08,-0.2392,0.1556,0.574
A,56,27,0.9,2.4087,0.0812,-0.2392,0.1564,0.579
A,56,27,1.0,2.4726,0.0825,-0.2392,0.1571,0.585
A,56,28,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,28,0.1,1.4684,0.0592,-0.2223,0.1261,0.52
A,56,28,0.2,1.8107,0.068,-0.2387,0.1422,0.535
A,56,28,0.3,2.0183,0.0729,-0.2387,0.1483,0.55
A,56,28,0.4,2.1592,0.076,-0.2387,0.1515,0.561
A,56,28,0.5,2.2636,0.0782,-0.2387,0.1534,0.569
A,56,28,0.6,2.3459,0.0799,-0.2391,0.1547,0.576
A,56,28,0.7,2.414,0.0813,-0.2392,0.1558,0.581
A,56,28,0.8,2.4734,0.0825,-0.2392,0.1567,0.586
A,56,28,0.9,2.5256,0.0835,-0.2392,0.1575,0.59
A,56,28,1.0,2.5703,0.0844,-0.2392,0.1582,0.593
A,56,29,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,29,0.1,1.5177,0.0605,-0.2291,0.1276,0.526
A,56,29,0.2,1.9055,0.0703,-0.2387,0.1432,0.547
A,56,29,0.3,2.1165,0.0751,-0.2387,0.1491,0.561
A,56,29,0.4,2.2525,0.078,-0.2387,0.1521,0.571
A,56,29,0.5,2.3479,0.08,-0.2387,0.154,0.578
A,56,29,0.6,2.4198,0.0814,-0.2391,0.1553,0.583
A,56,29,0.7,2.4774,0.0826,-0.2392,0.1564,0.587
A,56,29,0.8,2.5267,0.0835,-0.2392,0.1573,0.59
A,56,29,0.9,2.5711,0.0844,-0.2392,0.1582,0.593
A,56,29,1.0,2.6128,0.0852,-0.2392,0.159,0.595
A,56,30,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,30,0.1,1.5875,0.0624,-0.2298,0.1296,0.533
A,56,30,0.2,1.997,0.0724,-0.2387,0.1447,0.556
A,56,30,0.3,2.2186,0.0773,-0.2387,0.1504,0.571
A,56,30,0.4,2.3544,0.0801,-0.2387,0.1533,0.581
A,56,30,0.5,2.4436,0.0819,-0.2389,0.1551,0.587
A,56,30,0.6,2.5065,0.0832,-0.2392,0.1563,0.59
A,56,30,0.7,2.5553,0.0841,-0.2392,0.1573,0.593
A,56,30,0.8,2.5976,0.0849,-0.2392,0.1581,0.596
A,56,30,0.9,2.6375,0.0857,-0.2397,0.1588,0.599
A,56,30,1.0,2.6765,0.0864,-0.24,0.1594,0.601
A,56,31,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,31,0.1,1.6129,0.0631,-0.2323,0.1305,0.535
A,56,31,0.2,2.0332,0.0732,-0.2387,0.1455,0.56
A,56,31,0.3,2.2608,0.0782,-0.2387,0.151,0.575
A,56,31,0.4,2.4042,0.0811,-0.2387,0.1539,0.585
A,56,31,0.5,2.4982,0.083,-0.2389,0.1556,0.592
A,56,31,0.6,2.5624,0.0842,-0.2392,0.1569,0.595
A,56,31,0.7,2.6098,0.0852,-0.2392,0.1578,0.598
A,56,31,0.8,2.6488,0.0859,-0.2392,0.1585,0.601
A,56,31,0.9,2.6835,0.0866,-0.2398,0.159,0.603
A,56,31,1.0,2.7149,0.0871,-0.24,0.1595,0.605
A,56,32,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,32,0.1,1.6314,0.0635,-0.2346,0.131,0.537
A,56,32,0.2,2.0705,0.074,-0.2387,0.1461,0.563
A,56,32,0.3,2.2798,0.0786,-0.2387,0.1517,0.576
A,56,32,0.4,2.3896,0.0808,-0.2387,0.1545,0.582
A,56,32,0.5,2.4395,0.0818,-0.2389,0.1563,0.583
A,56,32,0.6,2.4524,0.0821,-0.2392,0.1575,0.581
A,56,32,0.7,2.4429,0.0819,-0.2392,0.1585,0.577
A,56,32,0.8,2.4207,0.0814,-0.2392,0.1592,0.573
A,56,32,0.9,2.3914,0.0809,-0.2398,0.1598,0.568
A,56,32,1.0,2.3586,0.0802,-0.24,0.1603,0.563
A,56,33,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,33,0.1,1.6923,0.0651,-0.2346,0.1318,0.545
A,56,33,0.2,2.097,0.0746,-0.2387,0.1467,0.565
A,56,33,0.3,2.2704,0.0784,-0.2387,0.1523,0.573
A,56,33,0.4,2.3589,0.0802,-0.2387,0.155,0.576
A,56,33,0.5,2.4008,0.081,-0.2389,0.1568,0.577
A,56,33,0.6,2.4138,0.0813,-0.2392,0.158,0.575
A,56,33,0.7,2.4092,0.0812,-0.2392,0.1589,0.572
A,56,33,0.8,2.3946,0.0809,-0.2392,0.1596,0.569
A,56,33,0.9,2.3757,0.0805,-0.2398,0.1602,0.565
A,56,33,1.0,2.3562,0.0801,-0.24,0.1607,0.561
A,56,34,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,34,0.1,1.74,0.0663,-0.2387,0.1329,0.55
A,56,34,0.2,2.1307,0.0754,-0.2387,0.1477,0.567
A,56,34,0.3,2.2901,0.0788,-0.2387,0.1532,0.573
A,56,34,0.4,2.369,0.0804,-0.2387,0.156,0.575
A,56,34,0.5,2.402,0.0811,-0.2389,0.1576,0.575
A,56,34,0.6,2.4048,0.0811,-0.2392,0.1588,0.572
A,56,34,0.7,2.3875,0.0808,-0.2392,0.1596,0.568
A,56,34,0.8,2.3577,0.0802,-0.2392,0.1603,0.563
A,56,34,0.9,2.3218,0.0794,-0.2398,0.1608,0.557
A,56,34,1.0,2.2848,0.0787,-0.24,0.1613,0.551
A,56,35,0.0,0.5714,0.0292,-0.1861,0.074,0.427
A,56,35,0.1,1.7789,0.0672,-0.2387,0.1336,0.555
A,56,35,0.2,2.1296,0.0753,-0.2387,0.1484,0.565
A,56,35,0.3,2.2632,0.0782,-0.2387,0.1539,0.568
A,56,35,0.4,2.3275,0.0795,-0.2387,0.1567,0.568
A,56,35,0.5,2.3539,0.0801,-0.2389,0.1584,0.567
A,56,35,0.6,2.3574,0.0802,-0.2392,0.1596,0.564
A,56,35,0.7,2.3487,0.08,-0.2392,0.1605,0.561
A,56,35,0.8,2.3355,0.0797,-0.2392,0.1612,0.558
A,56,35,0.9,2.3234,0.0795,-0.2398,0.1618,0.555
A,56,35,1.0,2.3165,0.0793,-0.24,0.1623,0.553
A,57,5,0.0,0.6318,0.0317,-0.1848,0.0747,0.456
A,57,5,0.1,0.8046,0.0383,-0.1848,0.08,0.511
A,57,5,0.2,0.9675,0.044,-0.1848,0.0883,0.533
A,57,5,0.3,1.0644,0.0472,-0.1848,0.0949,0.535
A,57,5,0.4,1.1108,0.0487,-0.1848,0.0999,0.527
A,57,5,0.5,1.1399,0.0496,-0.1848,0.104,0.519
A,57,5,0.6,1.1476,0.0499,-0.1848,0.1069,0.51
A,57,5,0.7,1.1494,0.0499,-0.1848,0.1092,0.502
A,57,5,0.8,1.1499,0.0499,-0.1848,0.1111,0.495
A,57,5,0.9,1.1497,0.0499,-0.1848,0.1127,0.49
A,57,5,1.0,1.1488,0.0499,-0.1901,0.114,0.485
A,57,6,0.0,0.6318,0.0317,-0.1848,0.0747,0.456
A,57,6,0.1,0.9146,0.0422,-0.1731,0.082,0.546
A,57,6,0.2,1.0706,0.0474,-0.1828,0.0933,0.545
A,57,6,0.3,1.1537,0.0501,-0.1829,0.1003,0.538
A,57,6,0.4,1.1858,0.051,-0.1843,0.1054,0.526
A,57,6,0.5,1.1927,0.0513,-0.1854,0.1096,0.512
A,57,6,0.6,1.1735,0.0507,-0.1861,0.1127,0.496
A,57,6,0.7,1.1688,0.0505,-0.1866,0.1152,0.486
A,57,6,0.8,1.1653,0.0504,-0.1911,0.1173,0.479
A,57,6,0.9,1.1637,0.0504,-0.2049,0.1189,0.474
A,57,6,1.0,1.1597,0.0502,-0.2192,0.1202,0.469
A,57,7,0.0,0.6318,0.0317,-0.1848,0.0747,0.456
A,57,7,0.1,0.8719,0.0407,-0.1849,0.0849,0.514
A,57,7,0.2,1.0227,0.0459,-0.1862,0.0967,0.513
A,57,7,0.3,1.076,0.0476,-0.1867,0.1044,0.499
A,57,7,0.4,1.0992,0.0483,-0.1868,0.1098,0.486
A,57,7,0.5,1.12,0.049,-0.1869,0.1133,0.48
A,57,7,0.6,1.141,0.0497,-0.1869,0.1159,0.477
A,57,7,0.7,1.1627,0.0503,-0.1955,0.1179,0.477
A,57,7,0.8,1.1828,0.051,-0.2036,0.1193,0.477
A,57,7,0.9,1.2014,0.0515,-0.212,0.1204,0.478
A,57,7,1.0,1.2217,0.0521,-0.2192,0.1213,0.481
A,57,8,0.0,0.6318,0.0317,-0.1848,0.0747,0.456
A,57,8,0.1,0.859,0.0403,-0.1846,0.0885,0.491
A,57,8,0.2,0.9889,0.0447,-0.1862,0.1018,0.482
A,57,8,0.3,1.0525,0.0468,-0.1867,0.1095,0.474
A,57,8,0.4,1.0716,0.0475,-0.1868,0.1141,0.465
A,57,8,0.5,1.0811,0.0478,-0.1869,0.117,0.458
A,57,8,0.6,1.0865,0.0479,-0.1869,0.1191,0.454
A,57,8,0.7,1.0906,0.0481,-0.1869,0.1206,0.451
A,57,8,0.8,1.0933,0.0482,-0.1869,0.1216,0.448
A,57,8,0.9,1.0943,0.0482,-0.1869,0.1225,0.446
A,57,8,1.0,1.093,0.0481,-0.19,0.1231,0.444
A,57,9,0.0,0.6318,0.0317,-0.1848,0.0747,0.456
A,57,9,0.1,0.9669,0.044,-0.1846,0.0912,0.519
A,57,9,0.2,1.115,0.0488,-0.1862,0.105,0.508
A,57,9,0.3,1.1504,0.05,-0.1867,0.1123,0.491
A,57,9,0.4,1.1428,0.0497,-0.1868,0.1167,0.475
A,57,9,0.5,1.1274,0.0492,-0.1869,0.1197,0.462
A,57,9,0.6,1.1099,0.0487,-0.1869,0.1217,0.452
A,57,9,0.7,1.093,0.0481,-0.189,0.1231,0.444
A,57,9,0.8,1.0782,0.0477,-0.1907,0.1242,0.438
A,57,9,0.9,1.0662,0.0473,-0.1902,0.1249,0.433
A,57,9,1.0,1.0571,0.047,-0.19,0.1255,0.43
A,57,10,0.0,0.6318,0.0317,-0.1848,0.0747,0.456
A,57,10,0.1,0.9698,0.0441,-0.1865,0.0941,0.507
A,57,10,0.2,1.0784,0.0477,-0.1868,0.1082,0.485
A,57,10,0.3,1.1042,0.0485,-0.1869,0.1155,0.469
A,57,10,0.4,1.1106,0.0487,-0.1958,0.1199,0.458
A,57,10,0.5,1.1192,0.049,-0.2046,0.1227,0.452
A,57,10,0.6,1.1205,0.049,-0.2118,0.1247,0.447
A,57,10,0.7,1.1138,0.0488,-0.2197,0.1262,0.442
A,57,10,0.8,1.0982,0.0483,-0.226,0.1273,0.435
A,57,10,0.9,1.0773,0.0476,-0.2314,0.1282,0.428
A,57,10,1.0,1.0511,0.0468,-0.2363,0.129,0.42
A,57,11,0.0,0.6318,0.0317,-0.1848,0.0747,0.456
A,57,11,0.1,0.9739,0.0442,-0.1861,0.0979,0.492
A,57,11,0.2,1.0808,0.0478,-0.1922,0.1125,0.472
A,57,11,0.3,1.1217,0.0491,-0.2198,0.1198,0.461
A,57,11,0.4,1.1484,0.0499,-0.2346,0.1239,0.456
A,57,11,0.5,1.175,0.0507,-0.2434,0.1265,0.455
A,57,11,0.6,1.1933,0.0513,-0.2499,0.1282,0.455
A,57,11,0.7,1.2059,0.0517,-0.2562,0.1294,0.455
A,57,11,0.8,1.2154,0.0519,-0.2601,0.1303,0.455
A,57,11,0.9,1.2218,0.0521,-0.262,0.1308,0.455
A,57,11,1.0,1.225,0.0522,-0.2622,0.1312,0.455
A,57,12,0.0,0.6318,0.0317,-0.1848,0.0747,0.456
A,57,12,0.1,1.0095,0.0454,-0.1851,0.101,0.492
A,57,12,0.2,1.0708,0.0474,-0.1941,0.1163,0.458
A,57,12,0.3,1.0761,0.0476,-0.2203,0.1235,0.439
A,57,12,0.4,1.0776,0.0477,-0.2368,0.1275,0.43
A,57,12,0.5,1.0706,0.0474,-0.2483,0.1298,0.423
A,57,12,0.6,1.0631,0.0472,-0.2552,0.1311,0.418
A,57,12,0.7,1.0575,0.047,-0.2593,0.1321,0.415
A,57,12,0.8,1.054,0.0469,-0.2615,0.1327,0.413
A,57,12,0.9,1.0528,0.0469,-0.2623,0.1331,0.411
A,57,12,1.0,1.0545,0.0469,-0.2622,0.1334,0.411
A,57,13,0.0,0.6318,0.0317,-0.1848,0.0747,0.456
A,57,13,0.1,0.9765,0.0443,-0.1853,0.1026,0.475
A,57,13,0.2,1.0228,0.0459,-0.1955,0.1183,0.439
A,57,13,0.3,1.0247,0.0459,-0.2206,0.1256,0.421
A,57,13,0.4,1.021,0.0458,-0.2375,0.1293,0.412
A,57,13,0.5,1.0126,0.0455,-0.2487,0.1313,0.406
A,57,13,0.6,1.008,0.0454,-0.2555,0.1324,0.402
A,57,13,0.7,1.008,0.0454,-0.2594,0.1331,0.401
A,57,13,0.8,1.0124,0.0455,-0.2615,0.1335,0.401
A,57,13,0.9,1.0207,0.0458,-0.2623,0.1338,0.403
A,57,13,1.0,1.0322,0.0462,-0.2622,0.134,0.405
A,57,14,0.0,0.6318,0.0317,-0.1848,0.0747,0.456
A,57,14,0.1,1.0021,0.0452,-0.1861,0.1056,0.472
A,57,14,0.2,1.0533,0.0469,-0.202,0.1212,0.439
A,57,14,0.3,1.0562,0.047,-0.224,0.1281,0.423
A,57,14,0.4,1.0463,0.0466,-0.2368,0.1316,0.413
A,57,14,0.5,1.043,0.0465,-0.2422,0.1336,0.408
A,57,14,0.6,1.0475,0.0467,-0.2436,0.1349,0.407
A,57,14,0.7,1.0592,0.0471,-0.2428,0.1359,0.407
A,57,14,0.8,1.0766,0.0476,-0.2408,0.1367,0.41
A,57,14,0.9,1.098,0.0483,-0.2392,0.1374,0.413
A,57,14,1.0,1.1224,0.0491,-0.2392,0.1381,0.417
A,57,15,0.0,0.6318,0.0317,-0.1848,0.0747,0.456
A,57,15,0.1,0.979,0.0444,-0.1864,0.108,0.457
A,57,15,0.2,1.0296,0.0461,-0.2094,0.1233,0.428
A,57,15,0.3,1.0353,0.0463,-0.2303,0.1296,0.415
A,57,15,0.4,1.0404,0.0464,-0.2399,0.1327,0.409
A,57,15,0.5,1.0512,0.0468,-0.2432,0.1345,0.408
A,57,15,0.6,1.0681,0.0473,-0.2434,0.1356,0.41
A,57,15,0.7,1.0902,0.0481,-0.2422,0.1365,0.413
A,57,15,0.8,1.1161,0.0489,-0.2404,0.1372,0.417
A,57,15,0.9,1.1447,0.0498,-0.2392,0.1378,0.422
A,57,15,1.0,1.1755,0.0507,-0.2392,0.1384,0.428
A,57,16,0.0,0.6318,0.0317,-0.1848,0.0747,0.456
A,57,16,0.1,0.9757,0.0443,-0.1866,0.1108,0.447
A,57,16,0.2,1.0278,0.046,-0.2157,0.1257,0.422
