date,fg,fg_rating,close,fwd_ret_1w,fwd_ret_1m,fwd_ret_3m,fwd_ret_6m,fwd_ret_12m,fg_chg_5d
2020-07-06,51.0,neutral,10433.650390625,-0.004103122615021326,0.048642566335749926,0.06147121252992083,0.21706686728956348,0.4054179601046719,6.0
2020-07-07,49.0,neutral,10343.8896484375,0.01398800979178616,0.06327510872917785,0.09557338869008847,0.23927849161402004,0.41775096880772855,1.0
2020-07-08,52.0,neutral,10492.5,0.005526827197998463,0.0586676495115559,0.06310217863950451,0.21427591508815813,0.38763690954848706,5.0
2020-07-09,53.0,neutral,10547.75,-0.0070081222891137385,0.04391746758787418,0.07744301954208233,0.23888795892488912,0.39384417737195143,5.0
2020-07-10,59.0,greed,10617.4404296875,-0.010760597222711499,0.03305127296912258,0.07568114409342153,0.24342402071179503,0.387645198665705,9.0
2020-07-13,53.0,neutral,10390.83984375,0.0362097776173802,0.03772365608981776,0.11443738945247373,0.25460789344581225,0.4125566952563011,2.0
2020-07-14,61.0,greed,10488.580078125,0.01828467457072458,0.049926696688157746,0.132303865457837,0.2463488470440227,0.39627576718950097,12.0
2020-07-15,62.0,greed,10550.490234375,0.014751887825117826,0.04663382977427544,0.12448806899708997,0.24439243140915967,0.3784316709216897,10.0
2020-07-16,62.0,greed,10473.830078125,-0.001184872788409952,0.0520792988327865,0.12363198380785745,0.25194313356522335,0.37745601434826126,9.0
2020-07-17,63.0,greed,10503.1904296875,-0.01333030597938667,0.05965235451616402,0.11526780320748897,0.23757634282812323,0.3591089835333703,4.0
2020-07-20,65.0,greed,10767.08984375,-0.021437576527141622,0.041213550405877264,0.08400317445920824,0.22569606820552357,0.3465922633894154,12.0
2020-07-21,65.0,greed,10680.3603515625,-0.026054411897421637,0.04364081304680045,0.07476522373453243,0.2599996214576459,0.3699865654038439,4.0
2020-07-22,65.0,greed,10706.1298828125,-0.015242618472897762,0.05219629489056765,0.07569124981973574,0.26384700207797507,0.3716067122396385,3.0
2020-07-23,68.0,greed,10461.419921875,0.01208150034903177,0.08128723339308297,0.09781373039742203,0.29457183359916006,0.41825778385500145,6.0
2020-07-24,63.0,greed,10363.1796875,0.03686994293950874,0.09809151917809977,0.11027793713771783,0.3158114252156259,0.43206143369667394,0.0
2020-07-27,65.0,greed,10536.26953125,0.03478748074452653,0.08828553526972494,0.09605019491822331,0.2932527523046322,0.39143935475858127,0.0
2020-07-28,63.0,greed,10402.08984375,0.051824209002472754,0.1214149988640354,0.09198637969007883,0.2757628331145898,0.41919367164425725,-2.0
2020-07-29,64.0,greed,10542.9404296875,0.04320046802645172,0.10266580004707304,0.08426578767208626,0.26503229769698344,0.401720882725602,-1.0
2020-07-30,62.0,greed,10587.8095703125,0.04913771245435661,0.10463168091030406,0.03939063543836396,0.2345037321351935,0.38580880115573657,-6.0
2020-07-31,65.0,greed,10745.26953125,0.024728177988206257,0.09587385655533742,0.04097806120353109,0.24737584380335975,0.36628218303912075,2.0
2020-08-03,67.0,greed,10902.7998046875,0.006013184507599023,0.09510127084436726,0.0008062185145067957,0.24855821599006922,0.3538990262589339,2.0
2020-08-04,67.0,greed,10941.169921875,-0.01447282242261927,0.10193338699389964,0.0015026208170507704,0.24397483415832433,0.350909489476656,4.0
2020-08-05,70.0,greed,10998.400390625,0.001258350601765379,0.04179691613535419,0.014744864354386822,0.2527040064952628,0.35429876965418083,6.0
2020-08-06,73.0,greed,11108.0703125,-0.0059029435946416076,0.018460413424080002,0.0434557891116607,0.24740836300746993,0.3355838906538251,11.0
2020-08-07,72.0,greed,11010.98046875,0.000755549059514804,-0.014829745591314891,0.07991560980853274,0.27033552444630016,0.3495782441603925,7.0
2020-08-10,75.0,greed,10968.3603515625,0.014712328189008916,0.015790803109903884,0.08450398122226743,0.2771006555521336,0.34824981763508167,8.0
2020-08-11,71.0,greed,10782.8203125,0.03969458071686671,0.012684022109823223,0.08633733419987388,0.295814069834756,0.3693207547306516,4.0
2020-08-12,73.0,greed,11012.240234375,0.012188230887256735,-0.014410367582805117,0.049183463642285874,0.27365270215121074,0.34543557444157935,3.0
2020-08-13,72.0,greed,11042.5,0.020144912412270788,0.00128144809825681,0.06736967964681906,0.27647450546185204,0.342350046694589,-1.0
2020-08-14,72.0,greed,11019.2998046875,0.0265443363175919,0.015520088466941306,0.06264372975575605,0.27480876725255565,0.34253174229199956,0.0
2020-08-17,71.0,greed,11129.73046875,0.022461393698115062,-0.007121532943681563,0.06285503249847069,0.25479141418448825,0.31684947166075106,-4.0
2020-08-18,70.0,greed,11210.83984375,0.02280202789222896,-0.026809728307737868,0.06362503157693,0.23678159217414785,0.29570222737131857,-1.0
2020-08-19,68.0,greed,11146.4599609375,0.046525947358391884,-0.03168536815614187,0.06754430424107283,0.24474138063207596,0.30461061987607296,-5.0
2020-08-20,70.0,greed,11264.9501953125,0.03199212088726888,-0.04315601775383737,0.04763886255669436,0.20134129046738147,0.3062339292341454,-2.0
2020-08-21,70.0,greed,11311.7998046875,0.03393183089802787,-0.03077849345474859,0.05241519178975418,0.19036761857583895,0.3209790350455912,-2.0
2020-08-24,71.0,greed,11379.7197265625,0.03477592101422888,-0.06561932192798092,0.04176289147883616,0.19493010841226344,0.31987431725830096,0.0
2020-08-25,73.0,greed,11466.4697265625,0.04126816767468666,-0.06926283452985582,0.036119238625867744,0.14415596084541682,0.31181267733324014,3.0
2020-08-26,74.0,greed,11665.0595703125,0.033551552567383514,-0.06442316007648707,0.03186700132214093,0.1309286103389855,0.28124588479166346,6.0
2020-08-27,76.0,extreme greed,11625.33984375,-0.01438583616675182,-0.04368126671028094,0.040348114823256065,0.16889744822648,0.3014243199207549,6.0
2020-08-28,77.0,extreme greed,11695.6298828125,-0.032704523299092125,-0.05218871398363023,0.04362481813077057,0.14220355576522858,0.3052644279442984,7.0
2020-08-31,74.0,greed,11775.4599609375,-0.07878838995059823,-0.05162857309432001,0.035945965154791315,0.10379977029493359,0.29585088692876327,3.0
2020-09-01,77.0,extreme greed,11939.669921875,-0.06684526094814902,-0.05135486661374222,0.03479496773410462,0.06564668954972364,0.28222806685499413,4.0
2020-09-02,78.0,extreme greed,12056.4404296875,-0.09429404910740868,-0.08140221022623495,0.024296531734084414,0.07163888595266643,0.2716174211543283,4.0
2020-09-03,60.0,greed,11458.099609375,-0.05276178644780316,-0.01096249633728319,0.08021226114782687,0.1004582423016469,0.3408436001620714,-16.0
2020-09-04,59.0,greed,11313.1298828125,-0.02267095797929064,-0.014012945584435221,0.10174908251396575,0.1556324773007718,0.3589811340787741,-18.0
2020-09-08,55.0,neutral,10847.6904296875,0.0315855144496755,0.04765154232949387,0.15415813868069383,0.20475691695245835,0.40920684891612247,-19.0
2020-09-09,65.0,greed,11141.5595703125,-0.008175681615769093,0.02507915491310908,0.12935441863791763,0.20258477615438464,0.3685920632359294,-12.0
2020-09-10,59.0,greed,10919.58984375,-0.0008525567760063746,0.06047393678577251,0.1299829363439775,0.21981324776464328,0.38425439514347604,-19.0
2020-09-11,58.0,greed,10853.5498046875,-0.005552978733646241,0.09422815386131145,0.14301862464892356,0.24012053228192998,0.3917640172988479,-2.0
2020-09-14,59.0,greed,11056.650390625,-0.02512972519897083,0.07301035770150355,0.11949547827638374,0.21841333826767517,0.36006468816049453,0.0
2020-09-15,59.0,greed,11190.3203125,-0.020256852148306193,0.05168843608559581,0.11167863757809648,0.20865174701070477,0.3548790249106195,4.0
2020-09-16,56.0,greed,11050.4697265625,-0.03777934354989332,0.06003368246241658,0.13977594454986852,0.18693324776476117,0.3738710025494709,-9.0
2020-09-17,53.0,neutral,10910.2802734375,-0.021815272955633236,0.06977632817815271,0.16020763100884916,0.21126496324289912,0.37888022576184466,-6.0
2020-09-18,52.0,neutral,10793.2802734375,0.011143905636455065,0.06352096786203876,0.18265714190840865,0.23943228565878338,0.36324639200153386,-6.0
2020-09-21,51.0,neutral,10778.7998046875,0.03142562018850126,0.06843901390270668,0.18340073844680815,0.22719601764567687,0.36809298417547964,-8.0
2020-09-22,52.0,neutral,10963.6396484375,0.011092151462660516,0.047525347234871784,0.16225267701734603,0.18226155401639677,0.3587503864647765,-7.0
2020-09-23,46.0,neutral,10632.990234375,0.05026991650213053,0.08210479949728988,0.2045454420214503,0.2205108254068493,0.4156168587189304,-10.0
2020-09-24,48.0,neutral,10672.26953125,0.061302821528193885,0.08208289151828585,0.19666302600086882,0.2311093184329569,0.40998127448436206,-5.0
2020-09-25,49.0,neutral,10913.5595703125,0.014794436214625062,0.0408098619433519,0.173286349540982,0.1966444409347783,0.37168534519978325,-3.0
2020-09-28,50.0,neutral,11117.5302734375,0.019335226048458942,0.028227432551930276,0.16027747211940313,0.17340716216497531,0.308445250853562,-1.0
2020-09-29,44.0,fear,11085.25,0.0062560257436683475,-0.007251066309961418,0.15921785494801655,0.1949996722841163,0.3091667242225029,-8.0
2020-09-30,45.0,neutral,11167.509765625,0.017648504266964515,0.0016189892379276927,0.15245030182247787,0.20708292488411129,0.2938050094748561,-1.0
2020-10-01,41.0,fear,11326.509765625,0.00834067202340738,-0.036632637101876475,0.13788629861533708,0.21004529438938957,0.2860713932831458,-7.0
2020-10-02,40.0,fear,11075.01953125,0.04559097137596746,-0.010601261637165571,0.14658490303170324,0.23687184877284007,0.28717429603855815,-9.0
2020-10-05,45.0,neutral,11332.490234375,0.04798323404688021,-0.015170533423758292,0.13116885131333023,0.20792866886639372,0.2736679917307727,-5.0
2020-10-06,44.0,fear,11154.599609375,0.06358818837870794,0.039103211171820806,0.14220057063763814,0.2397853849177618,0.30008343321097053,0.0
2020-10-07,51.0,neutral,11364.599609375,0.03556050131688049,0.04631312111434305,0.1498408142747274,0.22311307986783935,0.2894444181879896,6.0
2020-10-08,53.0,neutral,11420.98046875,0.025644877796516807,0.04152445591669118,0.15594107746468522,0.21268047326551898,0.2765576544811479,12.0
2020-10-09,55.0,neutral,11579.9404296875,0.007911883587079283,0.011557904340066871,0.12577692144931052,0.20865039801873175,0.2509736369778053,15.0
2020-10-12,60.0,greed,11876.259765625,-0.03346001945517296,-0.027146544486645774,0.10071941381218608,0.16685220071225992,0.21805351241521254,15.0
2020-10-13,56.0,greed,11863.900390625,-0.029282963006375895,-0.0065299522563606605,0.10663017751625414,0.18331740012910092,0.22823347875983413,12.0
2020-10-14,55.0,neutral,11768.73046875,-0.024135146931669738,-0.005025234043471216,0.1141932159340413,0.1940404176188555,0.2595606405347859,4.0
2020-10-15,59.0,greed,11713.8701171875,-0.017744805899590044,0.009853269732404302,0.10966741734037089,0.18788832316257031,0.27176925257959494,6.0
2020-10-16,62.0,greed,11671.5595703125,-0.010562367105469761,0.021639808371662017,0.13071261882328322,0.18118486635808506,0.2870439018725155,7.0
2020-10-19,59.0,greed,11478.8798828125,-0.010448707047155947,0.03662900607288888,0.17234870800850022,0.21529451209349926,0.3179935671600689,-1.0
2020-10-20,58.0,greed,11516.490234375,-0.007392931636920785,0.024756620220020675,0.17491613164071973,0.19988033463564392,0.3130458481494691,2.0
2020-10-21,63.0,greed,11484.6904296875,-0.04177912460397559,0.03657212476221949,0.17922722020475113,0.22047778789749217,0.32486811799301774,8.0
2020-10-22,69.0,greed,11506.009765625,-0.027848048837250006,0.03032849511218405,0.18511895193357675,0.2288169888120628,0.31150594365003204,10.0
2020-10-23,67.0,greed,11548.2802734375,-0.05513292149238602,0.02877914299841211,0.17992110060353794,0.22011411161987304,0.31852618748445627,5.0
2020-10-26,44.0,fear,11358.9404296875,-0.03533164740226047,0.059675426028592105,0.16829555463564416,0.2370018454110392,0.3412967569684362,-15.0
2020-10-27,47.0,neutral,11431.349609375,-0.023687430279704658,0.05800284340059236,0.1667178952616426,0.23192363858229093,0.3328119919676753,-11.0
2020-10-28,33.0,fear,11004.8701171875,0.05324098785454279,0.10913163712053264,0.1877187363868642,0.2687727832146758,0.40375306138874767,-30.0
2020-10-29,33.0,fear,11185.58984375,0.06305790339202466,0.09057639380466842,0.19827294185354982,0.2422340092285309,0.38556749039902405,-36.0
2020-10-30,29.0,fear,10911.58984375,0.09014640754329806,0.13229240912490203,0.24755241613436407,0.24945128942956662,0.4292985848261257,-38.0
2020-11-02,25.0,fear,10957.6103515625,0.06900865221650943,0.1270130731949728,0.24210841619511547,0.23954215254042288,0.42819457046521525,-19.0
2020-11-03,32.0,fear,11160.5703125,0.035239242086222866,0.10900960622392031,0.23450145006870593,0.22151820758487784,0.41673585089247656,-15.0
2020-11-04,36.0,fear,11590.7802734375,0.01687974488748334,0.07535732493473102,0.19545875927282252,0.18648097107758144,0.3752576784535189,3.0
2020-11-05,41.0,fear,11890.9296875,-0.015250266254675515,0.05289918655172432,0.17632851392112814,0.1270658143450989,0.3431741893604565,8.0
2020-11-06,40.0,fear,11895.23046875,-0.005543434392526692,0.05779955792418123,0.17758964251362563,0.12561330549041627,0.3435940054755402,11.0
2020-11-09,54.0,neutral,11713.7802734375,0.017957448788073593,0.05337046685882041,0.1928284419951094,0.11250846296400208,0.356226569751122,29.0
2020-11-10,58.0,greed,11553.8603515625,0.02990165032943115,0.07373719197106143,0.21394660351362194,0.13598311170517352,0.352163647955529,26.0
2020-11-11,66.0,greed,11786.4296875,0.0012870667604363284,0.05017977838655807,0.19590665708644006,0.13944432918418492,0.33240350893473236,30.0
2020-11-12,55.0,neutral,11709.58984375,0.016663275126724164,0.06238051076591544,0.19965773246087348,0.14257202713454342,0.35452737222929254,14.0
2020-11-13,59.0,greed,11829.2900390625,0.0021708561896107703,0.06473503724410246,0.18058566391206687,0.12463551104981163,0.3402198743138989,19.0
2020-11-16,71.0,greed,11924.1298828125,-0.0036480649261210196,0.061560931832273846,0.16279850084056013,0.11536358334584329,0.3396248203055303,17.0
2020-11-17,67.0,greed,11899.33984375,0.011551077380540065,0.0727275771272764,0.16598568854430273,0.13752026684778662,0.3380213122379754,9.0
2020-11-18,63.0,greed,11801.599609375,0.02481026224761962,0.08083989210281506,0.14671317894373104,0.14145460617676453,0.35521543606956096,-3.0
2020-11-19,64.0,greed,11904.7099609375,0.025295840841617956,0.0703763109778881,0.13108175163404923,0.14754328049157928,0.3488308814222443,9.0
2020-11-20,62.0,greed,11854.9697265625,0.02899800807101527,0.08038402604920192,0.1470269465213898,0.15202064930410164,0.33739352620196783,3.0
2020-11-23,75.0,greed,11880.6298828125,0.03993731590245253,0.07495229440976381,0.10427054936537083,0.1563359969553908,0.3278033070670032,4.0
2020-11-24,88.0,extreme greed,12036.7900390625,0.025968723979615582,0.06379943715852265,0.09600230348476702,0.14119131669321416,0.3164000050950564,21.0
2020-11-25,91.0,extreme greed,12094.400390625,0.023381010032890615,0.06656134287351789,0.12356376829217686,0.13678560245387317,0.28089526193116554,28.0
2020-11-27,92.0,extreme greed,12205.849609375,0.02116860912136298,0.052791910256912766,0.09445802353667831,0.12540141885734535,0.2930546076860241,28.0
2020-11-30,88.0,extreme greed,12198.740234375,0.026331404289793525,0.05502697432095882,0.06549936717018201,0.12768448330105797,0.27371270566969086,26.0
2020-12-01,85.0,extreme greed,12355.1103515625,0.01842631698216346,0.04315379682606979,0.029814333058823417,0.10193348163039517,0.2346348491139445,10.0
2020-12-02,87.0,extreme greed,12349.3701171875,-0.0008437614045186947,0.02826703506433592,0.04621938350062926,0.1186392587868419,0.24551456200124067,-1.0
2020-12-03,85.0,extreme greed,12377.1796875,0.0023131184595641674,0.03569312917737344,0.01874259521208077,0.12155758234502878,0.21881317937055278,-6.0
2020-12-04,89.0,extreme greed,12464.23046875,-0.006928654904048814,0.02218825871407648,0.04890713833303617,0.11718972071016975,0.22150745116572645,-3.0
2020-12-07,88.0,extreme greed,12519.9501953125,-0.006382625729607017,0.04373262392389532,0.043840420628669996,0.11116656080697451,0.25295385981233554,0.0
2020-12-08,82.0,extreme greed,12582.76953125,0.0009767356091181512,0.0492110211477812,0.06484267144833789,0.11424834121810301,0.2546514656544525,-3.0
2020-12-09,80.0,extreme greed,12338.9501953125,0.025872560414116785,0.05652664782231387,0.07949705126637463,0.14024448588988525,0.2575924103399383,-7.0
2020-12-10,77.0,extreme greed,12405.8095703125,0.02893325321923812,0.05373451151327879,0.0849521657294352,0.14254048219123638,0.2599419264648013,-8.0
2020-12-11,76.0,extreme greed,12377.8701171875,0.030519752402753175,0.06067926638542409,0.08835932070363417,0.13693714817878022,0.24522879360602845,-13.0
2020-12-14,69.0,greed,12440.0400390625,0.024314993459642942,0.054067318695357525,0.08723124305408425,0.12858798230669133,0.22488670459181503,-19.0
2020-12-15,69.0,greed,12595.0595703125,0.016900305264472726,0.032031641250704235,0.04137418712895946,0.12435749353296921,0.2358480713195068,-13.0
2020-12-16,69.0,greed,12658.1904296875,0.008920700198202569,0.04258027723681557,0.04400706465760229,0.10840328724292037,0.19925749038322604,-11.0
2020-12-17,71.0,greed,12764.75,0.0031320996298400683,0.05425096457039902,0.04800642700111646,0.10785408791789886,0.1884039787304883,-6.0
2020-12-18,63.0,greed,12755.6396484375,0.011271898344597187,0.06077864608753414,0.03700798704617103,0.11740923419673055,0.17445622819256945,-13.0
2020-12-21,63.0,greed,12742.51953125,0.00845203297890773,0.06282431328429516,0.017215599838753537,0.12000852215684144,0.20392908216677363,-6.0
2020-12-22,59.0,greed,12807.919921875,0.0048470070474888605,0.06465298952140675,0.013254280684177555,0.12193939754378658,0.21189777443308633,-10.0
